name,ibge_code,state,capital,category_number,label_name,latitude,longitude
José 3136553,,José 05,José -18.2174949411939,-42.5005902687835,,,
Josénopolis,3136579,MG,Josénópolis,5,Josénópolis,-16.5445254003468,-42.513137018713
Juatuba,3136652,MG,Juatuba,5,Juatuba,-19.9557908623338,-44.3413314409208
"Boa Vista da Serra Juatuba ",3136652,MG,Juatuba,10,Boa Vista da Serra,-19.9557908623338,-44.3413314409208
Juiz de Fora,3136702,MG,Juiz de Fora,5,Juiz de Fora,-21.7609243086743,-43.3488172724747
"Rosario de Minas Juiz de Fora ",3136702,MG,Juiz de Fora,60,Rosário de Minas,-21.7609243086743,-43.3488172724747
"Sarandira Juiz de Fora ",3136702,MG,Juiz de Fora,70,Sarandira,-21.7609243086743,-43.3488172724747
"Torreoes Juiz de Fora ",3136702,MG,Juiz de Fora,80,Torreões,-21.7609243086743,-43.3488172724747
Juramento,3136801,MG,Juramento,5,Juramento,-16.8512704550027,-43.5901936206433
Juruaia,3136900,MG,Juruaia,5,Juruaia,-21.2493559380963,-46.580596484704
Juvenilia,3136959,MG,Juvenília,5,Juvenília,-14.2635945628851,-44.1595897099682
"Monte Rei Juvenilia ",3136959,MG,Juvenília,15,Monte Rei,-14.2635945628851,-44.1595897099682
"Porto Agrario Juvenilia ",3136959,MG,Juvenília,20,Porto Agrário,-14.2635945628851,-44.1595897099682
Ladainha,3137007,MG,Ladainha,5,Ladainha,-17.6244796696875,-41.740449939658
"Concórdia do Mucuri Ladainha ",3137007,MG,Ladainha,10,Concórdia do Mucuri,-17.6244796696875,-41.740449939658
Lagamar,3137106,MG,Lagamar,5,Lagamar,-18.1769616222933,-46.8125356350839
"São Bras de Minas Lagamar ",3137106,MG,Lagamar,20,São Brás de Minas,-18.1769616222933,-46.8125356350839
Lagoa da Prata,3137205,MG,Lagoa da Prata,5,Lagoa da Prata,-20.0237653293211,-45.5416920320703
"Martins Guimaraes Lagoa da Prata ",3137205,MG,Lagoa da Prata,15,Martins Guimarães,-20.0237653293211,-45.5416920320703
Lagoa dos Patos,3137304,MG,Lagoa dos Patos,5,Lagoa dos Patos,-16.9784492004609,-44.5783346323487
Lagoa Dourada,3137403,MG,Lagoa Dourada,5,Lagoa Dourada,-20.918598617034,-44.0711164400161
Lagoa Formosa,3137502,MG,Lagoa Formosa,5,Lagoa Formosa,-18.7755725803991,-46.4065287919616
"Limeira de Minas Lagoa Formosa ",3137502,MG,Lagoa Formosa,7,Limeira de Minas,-18.7755725803991,-46.4065287919616
"Monjolinho de Minas Lagoa Formosa ",3137502,MG,Lagoa Formosa,10,Monjolinho de Minas,-18.7755725803991,-46.4065287919616
Lagoa Grande,3137536,MG,Lagoa Grande,5,Lagoa Grande,-17.8380469908804,-46.5179054003776
Lagoa Santa,3137601,MG,Lagoa Santa,5,Lagoa Santa,-19.1836069808173,-51.4046158469187
"Lagoinha de Fora Lagoa Santa ",3137601,MG,Lagoa Santa,14,Lagoinha de Fora,-19.1836069808173,-51.4046158469187
"Lapinha Lagoa Santa ",3137601,MG,Lagoa Santa,15,Lapinha,-19.1836069808173,-51.4046158469187
Lajinha,3137700,MG,Lajinha,5,Lajinha,-20.1641701467971,-41.645293037911
"Prata de Lajinha Lajinha ",3137700,MG,Lajinha,20,Prata de Lajinha,-20.1641701467971,-41.645293037911
Lambari,3137809,MG,Lambari,5,Lambari,-21.9743155557077,-45.3524788134755
Lamim,3137908,MG,Lamim,5,Lamim,-20.7920574262943,-43.4744670605853
Laranjal,3138005,MG,Laranjal,5,Laranjal,-21.3636296128679,-42.4806742915843
"São João da Sapucaia Laranjal ",3138005,MG,Laranjal,10,São João da Sapucaia,-21.3636296128679,-42.4806742915843
Lassance,3138104,MG,Lassance,5,Lassance,-17.8951151805206,-44.5793585587481
Lavras,3138203,MG,Lavras,5,Lavras,-21.2428702373008,-44.9999311091152
Leandro Ferreira,3138302,MG,Leandro Ferreira,5,Leandro Ferreira,-19.7192234719511,-45.0262837852858
Leme do Prado,3138351,MG,Leme do Prado,5,Leme do Prado,-17.0838668461657,-42.6956826242014
"Posses Leme do Prado ",3138351,MG,Leme do Prado,20,Posses,-17.0838668461657,-42.6956826242014
Leopoldina,3138401,MG,Leopoldina,5,Leopoldina,-21.530729364529,-42.6418441295043
"Abaiba Leopoldina ",3138401,MG,Leopoldina,10,Abaíba,-21.530729364529,-42.6418441295043
"Piacatuba Leopoldina ",3138401,MG,Leopoldina,15,Piacatuba,-21.530729364529,-42.6418441295043
"Providencia Leopoldina ",3138401,MG,Leopoldina,20,Providência,-21.530729364529,-42.6418441295043
"Ribeiro Junqueira Leopoldina ",3138401,MG,Leopoldina,25,Ribeiro Junqueira,-21.530729364529,-42.6418441295043
"Tebas Leopoldina ",3138401,MG,Leopoldina,30,Tebas,-21.530729364529,-42.6418441295043
Liberdade,3138500,MG,Liberdade,5,Liberdade,-22.0243587047765,-44.3151409364083
Lima Duarte,3138609,MG,Lima Duarte,5,Lima Duarte,-21.8410955180842,-43.796383224017
"Conceição da Ibitipoca Lima Duarte ",3138609,MG,Lima Duarte,10,Conceição da Ibitipoca,-21.8410955180842,-43.796383224017
"São Domingos da Bocaina Lima Duarte ",3138609,MG,Lima Duarte,15,São Domingos da Bocaina,-21.8410955180842,-43.796383224017
"São José dos Lopes Lima Duarte ",3138609,MG,Lima Duarte,20,São José dos Lopes,-21.8410955180842,-43.796383224017
Limeira do Oeste,3138625,MG,Limeira do Oeste,5,Limeira do Oeste,-19.5477771592959,-50.5752903741881
Lontra,3138658,MG,Lontra,5,Lontra,-15.9020583529967,-44.3061148191293
"Umbuzeiro Lontra ",3138658,MG,Lontra,15,Umbuzeiro,-15.9020583529967,-44.3061148191293
Luísburgo,3138674,MG,Luísburgo,5,Luísburgo,-20.4383761082781,-42.1064719035898
Luíslandia,3138682,MG,Luíslândia,5,Luíslândia,-16.1153114861604,-44.5860484270339
"São Judas Tadeu de Minas Luíslandia ",3138682,MG,Luíslândia,25,São Judas Tadeu de Minas,-16.1153114861604,-44.5860484270339
Luminarias,3138708,MG,Luminárias,5,Luminárias,-21.5123199001778,-44.9061064796858
Luz,3138807,MG,Luz,5,Luz,-19.7962466218588,-45.6838812680545
"Esteios Luz ",3138807,MG,Luz,10,Esteios,-19.7962466218588,-45.6838812680545
Machacalis,3138906,MG,Machacalis,5,Machacalis,-17.0773703528882,-40.7204221322494
Machado,3139003,MG,Machado,5,Machado,-21.6783538964701,-45.9217640832215
"Douradinho Machado ",3139003,MG,Machado,10,Douradinho,-21.6783538964701,-45.9217640832215
Madre de Deus de Minas,3139102,MG,Madre de Deus de Minas,5,Madre de Deus de Minas,-21.477322068925,-44.3408859114965
Malacacheta,3139201,MG,Malacacheta,5,Malacacheta,-17.8416225399766,-42.0760767010133
"Jaguaritira Malacacheta ",3139201,MG,Malacacheta,20,Jaguaritira,-17.8416225399766,-42.0760767010133
"Junco de Minas Malacacheta ",3139201,MG,Malacacheta,25,Junco de Minas,-17.8416225399766,-42.0760767010133
"Santo Antônio do Mucuri Malacacheta ",3139201,MG,Malacacheta,30,Santo Antônio do Mucuri,-17.8416225399766,-42.0760767010133
Mamonas,3139250,MG,Mamonas,5,Mamonas,-15.0516469177914,-42.955964349258
"Barrinha Mamonas ",3139250,MG,Mamonas,10,Barrinha,-15.0516469177914,-42.955964349258
Manga,3139300,MG,Manga,5,Manga,-14.7559221144299,-43.9367615223531
"Nhandutiba Manga ",3139300,MG,Manga,20,Nhandutiba,-14.7559221144299,-43.9367615223531
Manhuacu,3139409,MG,Manhuaçu,5,Manhuaçu,-20.2586800832824,-42.0338482904372
Manhumirim,3139508,MG,Manhumirim,5,Manhumirim,-20.3639991114518,-41.9626798073714
Mantena,3139607,MG,Mantena,5,Mantena,-18.7806998749734,-40.9785257407467
"Barra do Ariranha Mantena ",3139607,MG,Mantena,10,Barra do Ariranha,-18.7806998749734,-40.9785257407467
"Limeira de Mantena Mantena ",3139607,MG,Mantena,15,Limeira de Mantena,-18.7806998749734,-40.9785257407467
Mar de Espanha,3139805,MG,Mar de Espanha,5,Mar de Espanha,-21.8668933765816,-43.008406754404
"Engenho Novo Mar de Espanha ",3139805,MG,Mar de Espanha,10,Engenho Novo,-21.8668933765816,-43.008406754404
"Saudade Mar de Espanha ",3139805,MG,Mar de Espanha,15,Saudade,-21.8668933765816,-43.008406754404
Maravilhas,3139706,MG,Maravilhas,5,Maravilhas,-19.5146797200647,-44.6760761301857
Maria da Fe,3139904,MG,Maria da Fé,5,Maria da Fé,-22.3072187775991,-45.371053690755
"Pintos Negreiros Maria da Fe ",3139904,MG,Maria da Fé,10,Pintos Negreiros,-22.3072187775991,-45.371053690755
Mariana,3140001,MG,Mariana,5,Mariana,-20.3744932308933,-43.4161404121375
Marilac,3140100,MG,Marilac,5,Marilac,-18.5049724110901,-42.0816889525875
Mario Campos,3140159,MG,Mário Campos,5,Mário Campos,-20.0536364124057,-44.1858252961843
Maripa de Minas,3140209,MG,Maripá de Minas,5,Maripá de Minas,-21.6922627509639,-42.9683499274736
Marlieria,3140308,MG,Marliéria,5,Marliéria,-19.7064561098251,-42.737379035917
"Cava Grande Marlieria ",3140308,MG,Marliéria,15,Cava Grande,-19.7064561098251,-42.737379035917
Marmelopolis,3140407,MG,Marmelópolis,5,Marmelópolis,-22.4465170977661,-45.1600478024722
Martinho Campos,3140506,MG,Martinho Campos,5,Martinho Campos,-19.3297423483367,-45.2386503971405
"Alberto Isaacson Martinho Campos ",3140506,MG,Martinho Campos,10,Alberto -19.3297423483367,-45.2386503971405,
"Ibitira Martinho Campos ",3140506,MG,Martinho Campos,15,Ibitira,-19.3297423483367,-45.2386503971405
Martins Soares,3140530,MG,Martins Soares,5,Martins Soares,-20.2582291959846,-41.8757909081753
"Pinheiro de Minas Martins Soares ",3140530,MG,Martins Soares,20,Pinheiro de Minas,-20.2582291959846,-41.8757909081753
Mata Verde,3140555,MG,Mata Verde,5,Mata Verde,-15.6876678048477,-40.7385334084693
Materlandia,3140605,MG,Materlândia,5,Materlândia,-18.4727736734063,-43.0573759058743
Mateus Leme,3140704,MG,Mateus Leme,5,Mateus Leme,-19.9908681368469,-44.4289912352272
Azurita Mateus Leme,3140704,MG,Mateus Leme,10,Azurita,-19.9908681368469,-44.4289912352272
"Serra Azul Mateus Leme ",3140704,MG,Mateus Leme,20,Serra Azul,-19.9908681368469,-44.4289912352272
Mathias Lobato,3171501,MG,Mathias Lobato,5,Mathias Lobato,-18.5795889082626,-41.9233604609168
Matias Barbosa,3140803,MG,Matias Barbosa,5,Matias Barbosa,-21.8694792710752,-43.3191619887632
Matias Cardoso,3140852,MG,Matias Cardoso,5,Matias Cardoso,-14.8502838776958,-43.9178264365666
"Rio Verde de Minas Matias Cardoso ",3140852,MG,Matias Cardoso,35,Rio Verde de Minas,-14.8502838776958,-43.9178264365666
Matipo,3140902,MG,Matipó,5,Matipó,-20.2871482524922,-42.3414864060946
"Padre Fialho Matipo ",3140902,MG,Matipó,10,Padre Fialho,-20.2871482524922,-42.3414864060946
Mato Verde,3141009,MG,Mato Verde,5,Mato Verde,-15.3973215529759,-42.8665147238001
"São João do Bonito Mato Verde ",3141009,MG,Mato Verde,10,São João do Bonito,-15.3973215529759,-42.8665147238001
Matozinhos,3141108,MG,Matozinhos,5,Matozinhos,-19.5619102810389,-44.0839745678654
"Mocambeiro Matozinhos ",3141108,MG,Matozinhos,10,Mocambeiro,-19.5619102810389,-44.0839745678654
Matutina,3141207,MG,Matutina,5,Matutina,-19.2266120633451,-45.9835170334863
Medeiros,3141306,MG,Medeiros,5,Medeiros,-19.9933078776241,-46.2266888203747
Medina,3141405,MG,Medina,5,Medina,-16.2247956209704,-41.47630906692
"Tuparece Medina ",3141405,MG,Medina,10,Tuparecê,-16.2247956209704,-41.47630906692
Mendes Pimentel,3141504,MG,Mendes Pimentel,5,Mendes Pimentel,-18.661777740612,-41.4056151686685
Merces,3141603,MG,Mercês,5,Mercês,-21.1920649246761,-43.3410701613993
Mesquita,3141702,MG,Mesquita,5,Mesquita,-19.2243458124531,-42.6056610568179
"Barra Grande de Mesquita Mesquita ",3141702,MG,Mesquita,11,Barra Grande de Mesquita,-19.2243458124531,-42.6056610568179
Minas Novas,3141801,MG,Minas Novas,5,Minas Novas,-17.2154581636337,-42.5967587107471
Baixa Quente Minas Novas,3141801,MG,Minas Novas,6,Baixa Quente,-17.2154581636337,-42.5967587107471
"Cruzinha Minas Novas ",3141801,MG,Minas Novas,15,Cruzinha,-17.2154581636337,-42.5967587107471
"Lagoa Grande de Minas Novas Minas Novas ",3141801,MG,Minas Novas,20,Lagoa Grande de Minas Novas,-17.2154581636337,-42.5967587107471
"Ribeirão da Folha Minas Novas ",3141801,MG,Minas Novas,25,Ribeirão da Folha,-17.2154581636337,-42.5967587107471
Minduri,3141900,MG,Minduri,5,Minduri,-21.6775434808097,-44.6092928194542
Mirabela,3142007,MG,Mirabela,5,Mirabela,-16.2584529385286,-44.1606437772011
"Muquem Mirabela ",3142007,MG,Mirabela,10,Muquém,-16.2584529385286,-44.1606437772011
Miradouro,3142106,MG,Miradouro,5,Miradouro,-20.8944190662135,-42.3461498563434
Mirai,3142205,MG,Miraí,5,Miraí,-21.1939817415147,-42.6160395902808
"Dores da Vitória Mirai ",3142205,MG,Miraí,10,Dores da Vitória,-21.1939817415147,-42.6160395902808
Miravania,3142254,MG,Miravânia,5,Miravânia,-14.7478394007116,-44.4120754278479
Moeda,3142304,MG,Moeda,5,Moeda,-20.3302688429873,-44.047568670537
"Coco Moeda ",3142304,MG,Moeda,10,Coco,-20.3302688429873,-44.047568670537
Moema,3142403,MG,Moema,5,Moema,-19.8386998978716,-45.425310133709
Monjolos,3142502,MG,Monjolos,5,Monjolos,-18.3236856182628,-44.1193167724144
"Rodeador Monjolos ",3142502,MG,Monjolos,10,Rodeador,-18.3236856182628,-44.1193167724144
Monsenhor Paulo,3142601,MG,Monsenhor Paulo,5,Monsenhor Paulo,-21.7617721380659,-45.5450741387173
Montalvania,3142700,MG,Montalvânia,5,Montalvânia,-14.4203647785697,-44.3636205825571
"Pitarana Montalvania ",3142700,MG,Montalvânia,20,Pitarana,-14.4203647785697,-44.3636205825571
"São Sebastião dos Pocoes Montalvania ",3142700,MG,Montalvânia,25,São Sebastião dos Poções,-14.4203647785697,-44.3636205825571
"Capitania Montalvania ",3142700,MG,Montalvânia,30,Capitania,-14.4203647785697,-44.3636205825571
Monte Alegre de Minas,3142809,MG,Monte Alegre de Minas,5,Monte Alegre de Minas,-18.8691667166174,-48.8771169089609
Monte Azul,3142908,MG,Monte Azul,5,Monte Azul,-15.1553385887242,-42.8731654940395
Monte Belo,3143005,MG,Monte Belo,5,Monte Belo,-21.3271458474544,-46.3682455768311
"Jureia Monte Belo ",3143005,MG,Monte Belo,10,Juréia,-21.3271458474544,-46.3682455768311
"Santa Cruz da Aparecida Monte Belo ",3143005,MG,Monte Belo,15,Santa Cruz da Aparecida,-21.3271458474544,-46.3682455768311
Monte Carmelo,3143104,MG,Monte Carmelo,5,Monte Carmelo,-18.7290384400921,-47.4959724312194
Monte Formoso,3143153,MG,Monte Formoso,5,Monte Formoso,-16.8664938299771,-41.2545787417996
Monte Santo de Minas,3143203,MG,Monte Santo de Minas,5,Monte Santo de Minas,-21.1904748350993,-46.9771185470619
"Milagre Monte Santo de Minas ",3143203,MG,Monte Santo de Minas,10,Milagre,-21.1904748350993,-46.9771185470619
Monte Siao,3143401,MG,Monte Sião,5,Monte Sião,-22.4335488211534,-46.5737026933609
Montes Claros,3143302,MG,Montes Claros,5,Montes Claros,-16.7227066399838,-43.8654224343832
Montezuma,3143450,MG,Montezuma,5,Montezuma,-15.1711441584771,-42.50747369917
Morada Nova de Minas,3143500,MG,Morada Nova de Minas,5,Morada Nova de Minas,-18.6074447216394,-45.3555023480963
"Frei Orlando Morada Nova de Minas ",3143500,MG,Morada Nova de Minas,10,Frei Orlando,-18.6074447216394,-45.3555023480963
Morro da Garca,3143609,MG,Morro da Garça,5,Morro da Garça,-18.5472184629381,-44.6035310348425
Morro do Pilar,3143708,MG,Morro do Pilar,5,Morro do Pilar,-19.2183422251452,-43.3748041822981
Munhoz,3143807,MG,Munhoz,5,Munhoz,-22.6127826889517,-46.3603709348441
Belisario Muriae,3143906,MG,Muriaé,10,Belisário,-21.1266775,-42.3770412
"Boa Familia Muriae ",3143906,MG,Muriaé,15,Boa Família,-21.2088365,-42.5080439
"Bom Jesus da Cachoeira Muriae ",3143906,MG,Muriaé,20,Bom Jesus da Cachoeira,-21.2598982,-42.4049006
"Itamuri Muriae ",3143906,MG,Muriaé,25,Itamuri,-21.1319931,-42.360968
"Pirapanema Muriae ",3143906,MG,Muriaé,30,Pirapanema,-21.0736306,-42.5031369
"Vermelho Muriae ",3143906,MG,Muriaé,40,Vermelho,-21.1086703,-42.4515858
Muriae,3143906,MG,Muriaé,5,Muriaé,-21.1291403,-42.3702252
Mutum,3144003,MG,Mutum,5,Mutum,-19.8071892243168,-41.4391385240539
"Centenario Mutum ",3144003,MG,Mutum,10,Centenário,-19.8071892243168,-41.4391385240539
"Imbirucu Mutum ",3144003,MG,Mutum,12,Imbiruçu,-19.8071892243168,-41.4391385240539
"Ocidente Mutum ",3144003,MG,Mutum,15,Ocidente,-19.8071892243168,-41.4391385240539
"Roseiral Mutum ",3144003,MG,Mutum,20,Roseiral,-19.8071892243168,-41.4391385240539
"São Francisco do Humaita Mutum ",3144003,MG,Mutum,25,São Francisco do Humaitá,-19.8071892243168,-41.4391385240539
Muzambinho,3144102,MG,Muzambinho,5,Muzambinho,-21.3730127526952,-46.5268046885479
Nacip 3144201,,Nacip 05,Nacip -18.4579241926549,-42.2517915937101,,,
Nanuque,3144300,MG,Nanuque,5,Nanuque,-17.8389933519387,-40.3517388336104
"Vila Pereira Nanuque ",3144300,MG,Nanuque,10,Vila Pereira,-17.8389933519387,-40.3517388336104
Naque,3144359,MG,Naque,5,Naque,-19.2235434748675,-42.3347084488518
Natalandia,3144375,MG,Natalândia,5,Natalândia,-16.5038364836175,-46.4975343552908
Natercia,3144409,MG,Natércia,5,Natércia,-22.1184737389404,-45.5182345056536
Nazareno,3144508,MG,Nazareno,5,Nazareno,-21.2176969671606,-44.6172346644262
Nepomuceno,3144607,MG,Nepomuceno,5,Nepomuceno,-21.2345769350247,-45.237429119816
"Nazare de Minas Nepomuceno ",3144607,MG,Nepomuceno,20,Nazaré de Minas,-21.2345769350247,-45.237429119816
"Santo Antônio do Cruzeiro Nepomuceno ",3144607,MG,Nepomuceno,25,Santo Antônio do Cruzeiro,-21.2345769350247,-45.237429119816
Ninheira,3144656,MG,Ninheira,5,Ninheira,-15.3238019191961,-41.7487889593795
Nova Belém,3144672,MG,Nova Belém,5,Nova Belém,-18.4940908207838,-41.103687832357
"Santo Antônio de Nova Belém Nova Belém ",3144672,MG,Nova Belém,20,Santo Antônio de Nova Belém,-18.4940908207838,-41.103687832357
Nova Era,3144706,MG,Nova Era,5,Nova Era,-19.7644230686327,-43.0354568497189
Nova Lima,3144805,MG,Nova Lima,5,Nova Lima,-19.9838929938666,-43.8497833626163
Nova Modica,3144904,MG,Nova Módica,5,Nova Módica,-18.4416056135454,-41.5013362739996
Nova Ponte,3145000,MG,Nova Ponte,5,Nova Ponte,-19.1688916492638,-47.670570749698
Nova Porteirinha,3145059,MG,Nova Porteirinha,5,Nova Porteirinha,-15.8022101967311,-43.3025512295159
Nova Resende,3145109,MG,Nova Resende,5,Nova Resende,-21.1266519125721,-46.4170291046065
"Petunia Nova Resende ",3145109,MG,Nova Resende,10,Petúnia,-21.1266519125721,-46.4170291046065
Nova Serrana,3145208,MG,Nova Serrana,5,Nova Serrana,-19.875867380562,-44.9855787363319
"Boa Vista de Minas Nova Serrana ",3145208,MG,Nova Serrana,10,Boa Vista de Minas,-19.875867380562,-44.9855787363319
Nova Uniao,3136603,MG,Nova União,5,Nova União,-19.6881033680241,-43.5799944146644
Novo Cruzeiro,3145307,MG,Novo Cruzeiro,5,Novo Cruzeiro,-17.4748888552055,-41.8753915421219
"Lufa Novo Cruzeiro ",3145307,MG,Novo Cruzeiro,10,Lufa,-17.4748888552055,-41.8753915421219
"Novilhona Novo Cruzeiro ",3145307,MG,Novo Cruzeiro,15,Novilhona,-17.4748888552055,-41.8753915421219
"Queixada Novo Cruzeiro ",3145307,MG,Novo Cruzeiro,20,Queixada,-17.4748888552055,-41.8753915421219
Novo Oriente de Minas,3145356,MG,Novo Oriente de Minas,5,Novo Oriente de Minas,-17.4091656808734,-41.2220966101202
Novorizonte,3145372,MG,Novorizonte,5,Novorizonte,-16.0195385667832,-42.4167808370082
Olaria,3145406,MG,Olaria,5,Olaria,-21.8647729424271,-43.9309268801853
Olhos d Agua,3145455,MG,Olhos-d'Água,5,Olhos-d'Água,-17.39638,-43.5708569
Olimpio Noronha,3145505,MG,Olímpio Noronha,5,Olímpio Noronha,-22.066959814499,-45.2641356959281
Oliveira,3145604,MG,Oliveira,5,Oliveira,-20.6975157761844,-44.826410866482
"Morro do Ferro Oliveira ",3145604,MG,Oliveira,10,Morro do Ferro,-20.6975157761844,-44.826410866482
Oliveira Fortes,3145703,MG,Oliveira Fortes,5,Oliveira Fortes,-21.3394932742633,-43.462543869181
Onca de Pitangui,3145802,MG,Onça de Pitangui,5,Onça de Pitangui,-19.745524484591,-44.8083821799508
Oratorios,3145851,MG,Oratórios,5,Oratórios,-20.4309959520838,-42.8063392207749
Orizania,3145877,MG,Orizânia,5,Orizânia,-20.5041213742453,-42.2029460820898
Ouro Branco,3145901,MG,Ouro Branco,5,Ouro Branco,-9.163415364026,-37.3544437290231
Ouro Fino,3146008,MG,Ouro Fino,5,Ouro Fino,-22.2835244238733,-46.3800808287623
"Crisolia Ouro Fino ",3146008,MG,Ouro Fino,10,Crisólia,-22.2835244238733,-46.3800808287623
"São José do Mato Dentro Ouro Fino ",3146008,MG,Ouro Fino,15,São José do Mato Dentro,-22.2835244238733,-46.3800808287623
Ouro Preto,3146107,MG,Ouro Preto,5,Ouro Preto,-20.3867763678658,-43.5064475197137
Ouro Verde de Minas,3146206,MG,Ouro Verde de Minas,5,Ouro Verde de Minas,-18.0693390949826,-41.268709492315
Padre Carvalho,3146255,MG,Padre Carvalho,5,Padre Carvalho,-16.3651032683092,-42.5207448266403
Padre Paraiso,3146305,MG,Padre Paraíso,5,Padre Paraíso,-17.076318651422,-41.4849648092247
Pai Pedro,3146552,MG,Pai Pedro,5,Pai Pedro,-15.537065987525,-43.0705559756113
Paineiras,3146404,MG,Paineiras,5,Paineiras,-18.9022172143692,-45.5387576862268
"Pocoes de Paineiras Paineiras ",3146404,MG,Paineiras,10,Poções de Paineiras,-18.9022172143692,-45.5387576862268
Pains,3146503,MG,Pains,5,Pains,-20.3709172455364,-45.660813183335
"Vila Costina Pains ",3146503,MG,Pains,10,Vila Costina,-20.3709172455364,-45.660813183335
Paiva,3146602,MG,Paiva,5,Paiva,-21.2878522493125,-43.4188333732522
Palma,3146701,MG,Palma,5,Palma,-21.3725611558571,-42.3158258828457
"Cisneiros Palma ",3146701,MG,Palma,10,Cisneiros,-21.3725611558571,-42.3158258828457
"Itapirucu Palma ",3146701,MG,Palma,15,Itapiruçu,-21.3725611558571,-42.3158258828457
Palmopolis,3146750,MG,Palmópolis,5,Palmópolis,-16.7344674967349,-40.4203975983825
"Dois de Abril Palmopolis ",3146750,MG,Palmópolis,10,Dois de Abril,-16.7344674967349,-40.4203975983825
Papagaios,3146909,MG,Papagaios,5,Papagaios,-19.4555367596145,-44.7447017250618
Para de Minas,3147105,MG,Pará de Minas,5,Pará de Minas,-19.8647379639463,-44.6053801878937
"Ascensao Para de Minas ",3147105,MG,Pará de Minas,10,Ascensão,-19.8647379639463,-44.6053801878937
"Carioca Para de Minas ",3147105,MG,Pará de Minas,15,Carioca,-19.8647379639463,-44.6053801878937
"Corrego do Barro Para de Minas ",3147105,MG,Pará de Minas,20,Córrego do Barro,-19.8647379639463,-44.6053801878937
"Tavares de Minas Para de Minas ",3147105,MG,Pará de Minas,22,Tavares de Minas,-19.8647379639463,-44.6053801878937
"Torneiros Para de Minas ",3147105,MG,Pará de Minas,25,Torneiros,-19.8647379639463,-44.6053801878937
Paracatu,3147006,MG,Paracatu,5,Paracatu,-17.219741910187,-46.8754188909564
Paraguacu,3147204,MG,Paraguaçu,5,Paraguaçu,-21.5473160267618,-45.7326954707608
"Guaipava Paraguacu ",3147204,MG,Paraguaçu,10,Guaipava,-21.5473160267618,-45.7326954707608
Paraisopolis,3147303,MG,Paraisópolis,5,Paraisópolis,-22.5551927714903,-45.7817035280062
"Costas Paraisopolis ",3147303,MG,Paraisópolis,10,Costas,-22.5551927714903,-45.7817035280062
Paraopeba,3147402,MG,Paraopeba,5,Paraopeba,-19.2814289520739,-44.403116870288
Passa Quatro,3147600,MG,Passa Quatro,5,Passa Quatro,-22.3897981316188,-44.9696386730973
"Pe do Morro Passa Quatro ",3147600,MG,Passa Quatro,10,Pé do Morro,-22.3897981316188,-44.9696386730973
"Pinheirinhos Passa Quatro ",3147600,MG,Passa Quatro,15,Pinheirinhos,-22.3897981316188,-44.9696386730973
Passa Tempo,3147709,MG,Passa Tempo,5,Passa Tempo,-20.652387747284,-44.4934171989932
Passabem,3147501,MG,Passabém,5,Passabém,-19.3509824791921,-43.1438137394836
Passa Vinte,3147808,MG,Passa-Vinte,5,Passa-Vinte,-22.208976878402,-44.2310487920843
Passos,3147907,MG,Passos,5,Passos,-20.7192119018634,-46.6114125680355
Patis,3147956,MG,Patis,5,Patis,-16.0792763596562,-44.0827053066768
Patos de Minas,3148004,MG,Patos de Minas,5,Patos de Minas,-18.5925708199234,-46.5159156766059
Bom Sucesso de Patos Patos de Minas,3148004,MG,Patos de Minas,10,Bom Sucesso de Patos,-18.5925708199234,-46.5159156766059
"Chumbo Patos de Minas ",3148004,MG,Patos de Minas,15,Chumbo,-18.5925708199234,-46.5159156766059
"Major Porto Patos de Minas ",3148004,MG,Patos de Minas,20,Major Porto,-18.5925708199234,-46.5159156766059
"Pindaibas Patos de Minas ",3148004,MG,Patos de Minas,25,Pindaíbas,-18.5925708199234,-46.5159156766059
"Pilar Patos de Minas ",3148004,MG,Patos de Minas,27,Pilar,-18.5925708199234,-46.5159156766059
"Santana de Patos Patos de Minas ",3148004,MG,Patos de Minas,30,Santana de Patos,-18.5925708199234,-46.5159156766059
Patrocinio,3148103,MG,Patrocínio,5,Patrocínio,-18.9408129613497,-46.9974382401645
"Salitre de Minas Patrocinio ",3148103,MG,Patrocínio,10,Salitre de Minas,-18.9408129613497,-46.9974382401645
"Santa Luzia dos Barros Patrocinio ",3148103,MG,Patrocínio,13,Santa Luzia dos Barros,-18.9408129613497,-46.9974382401645
"São João da Serra Negra Patrocinio ",3148103,MG,Patrocínio,15,São João da Serra Negra,-18.9408129613497,-46.9974382401645
"Silvano Patrocinio ",3148103,MG,Patrocínio,20,Silvano,-18.9408129613497,-46.9974382401645
Patrocinio do Muriae,3148202,MG,Patrocínio do Muriaé,5,Patrocínio do Muriaé,-21.1517112745085,-42.2126532982876
Paula Candido,3148301,MG,Paula Cândido,5,Paula Cândido,-20.8701615330242,-42.9831550986696
"Airoes Paula Candido ",3148301,MG,Paula Cândido,10,Airões,-20.8701615330242,-42.9831550986696
Paulistas,3148400,MG,Paulistas,5,Paulistas,-18.4317377127072,-42.8726250989216
Pavao,3148509,MG,Pavão,5,Pavão,-17.4326895767166,-41.0001132091318
Pecanha,3148608,MG,Peçanha,5,Peçanha,-18.5468889887705,-42.563186267502
"Santa Teresa do Bonito Pecanha ",3148608,MG,Peçanha,15,Santa Teresa do Bonito,-18.5468889887705,-42.563186267502
