Inhumas;5210000;GO;Inhumas;05;Inhumas;1058;N;-16.3599604740426;-49.5002245065799
Ipameri;5210109;GO;Ipameri;05;Ipameri;1058;N;-17.7221768121534;-48.1586676782561
Cavalheiro Ipameri ;5210109;GO;Ipameri;10;Cavalheiro;1058;N;-17.7221768121534;-48.1586676782561
Domiciano Ribeiro Ipameri ;5210109;GO;Ipameri;15;Domiciano Ribeiro;1058;N;-17.7221768121534;-48.1586676782561
Ipiranga de Goiás;5210158;GO;Ipiranga de Goiás;05;Ipiranga de Goiás;1058;N;-15.1720118940703;-49.66740512088
Ipora;5210208;GO;Iporá;05;Iporá;1058;N;-16.4400026707082;-51.1195950892158
Israelandia;5210307;GO;Israelândia;05;Israelândia;1058;N;-16.3128012448907;-50.9034397149487
Piloandia Israelandia ;5210307;GO;Israelândia;15;Piloândia;1058;N;-16.3128012448907;-50.9034397149487
Itaberai;5210406;GO;Itaberaí;05;Itaberaí;1058;N;-16.0211302070027;-49.8034793740214
Itaguari;5210562;GO;Itaguari;05;Itaguari;1058;N;-15.909093570601;-49.6097600443052
Itaguaru;5210604;GO;Itaguaru;05;Itaguaru;1058;N;-15.7637943882195;-49.6320512064225
Itaja;5210802;GO;Itajá;05;Itajá;1058;N;-19.0622350464855;-51.5446839593993
Itapaci;5210901;GO;Itapaci;05;Itapaci;1058;N;-14.9504032179387;-49.5541561136132
Aparecida de Goiás Itapaci ;5210901;GO;Itapaci;10;Aparecida de Goiás;1058;N;-14.9504032179387;-49.5541561136132
Itapirapua;5211008;GO;Itapirapuã;05;Itapirapuã;1058;N;-15.818862494157;-50.6091628273289
Jacilandia Itapirapua ;5211008;GO;Itapirapuã;10;Jacilândia;1058;N;-15.818862494157;-50.6091628273289
Itapuranga;5211206;GO;Itapuranga;05;Itapuranga;1058;N;-15.5623312456785;-49.9444934167904
Cibele Itapuranga ;5211206;GO;Itapuranga;10;Cibele;1058;N;-15.5623312456785;-49.9444934167904
Diolandia Itapuranga ;5211206;GO;Itapuranga;15;Diolândia;1058;N;-15.5623312456785;-49.9444934167904
Itaruma;5211305;GO;Itarumã;05;Itarumã;1058;N;-18.7616602284422;-51.348889900608
Olaria do Angico Itaruma ;5211305;GO;Itarumã;15;Olaria do Angico;1058;N;-18.7616602284422;-51.348889900608
Itaucu;5211404;GO;Itauçu;05;Itauçu;1058;N;-16.2033472311635;-49.6011340852738
Itumbiara;5211503;GO;Itumbiara;05;Itumbiara;1058;N;-18.4176824715349;-49.220870075038
Ivolandia;5211602;GO;Ivolândia;05;Ivolândia;1058;N;-16.6034027617672;-50.7947013663514
Campolandia Ivolandia ;5211602;GO;Ivolândia;10;Campolândia;1058;N;-16.6034027617672;-50.7947013663514
Jandaia;5211701;GO;Jandaia;05;Jandaia;1058;N;-17.0494211395482;-50.1480076360605
Jaragua;5211800;GO;Jaraguá;05;Jaraguá;1058;N;-15.7531137828783;-49.3301439342367
Jatai;5211909;GO;Jataí;05;Jataí;1058;N;-17.8862323338404;-51.7208180375605
Jaupaci;5212006;GO;Jaupaci;05;Jaupaci;1058;N;-16.1780359315247;-50.9517191424873
Jesupolis;5212055;GO;Jesúpolis;05;Jesúpolis;1058;N;-15.9515976078315;-49.3762189275273
Joviania;5212105;GO;Joviânia;05;Joviânia;1058;N;-17.8071094520717;-49.629939809589
Jussara;5212204;GO;Jussara;05;Jussara;1058;N;-11.0545549483525;-41.9797319275478
Canada Jussara ;5212204;GO;Jussara;10;Canadá;1058;N;-11.0545549483525;-41.9797319275478
Juscelandia Jussara ;5212204;GO;Jussara;15;Juscelândia;1058;N;-11.0545549483525;-41.9797319275478
São Sebastião do Rio Claro Jussara ;5212204;GO;Jussara;25;São Sebastião do Rio Claro;1058;N;-11.0545549483525;-41.9797319275478
Lagoa Santa;5212253;GO;Lagoa Santa;05;Lagoa Santa;1058;N;-19.1836069808173;-51.4046158469187
Leopoldo de Bulhoes;5212303;GO;Leopoldo de Bulhões;05;Leopoldo de Bulhões;1058;N;-16.6189649329137;-48.7464523369563
Luziania;5212501;GO;Luziânia;05;Luziânia;1058;N;-16.258541;-47.9557200567595
Jardim Inga Luziania ;5212501;GO;Luziânia;06;Jardim Ingá;1058;N;-16.258541;-47.9557200567595
Mairipotaba;5212600;GO;Mairipotaba;05;Mairipotaba;1058;N;-17.2973954688586;-49.5008802854382
Mambai;5212709;GO;Mambaí;05;Mambaí;1058;N;-14.4875342642037;-46.1139474126744
Mara Rosa;5212808;GO;Mara Rosa;05;Mara Rosa;1058;N;-14.00856889567;-49.1798231432443
Marzagao;5212907;GO;Marzagão;05;Marzagão;1058;N;-17.9816102558339;-48.6371735788677
Matrincha;5212956;GO;Matrinchã;05;Matrinchã;1058;N;-15.437188316997;-50.7464743435777
Lua Nova Matrincha ;5212956;GO;Matrinchã;10;Lua Nova;1058;N;-15.437188316997;-50.7464743435777
Maurilandia;5213004;GO;Maurilândia;05;Maurilândia;1058;N;-17.9720829886462;-50.3389113971531
Mimoso de Goiás;5213053;GO;Mimoso de Goiás;05;Mimoso de Goiás;1058;N;-15.0592934915695;-48.1632731159377
Minacu;5213087;GO;Minaçu;05;Minaçu;1058;N;-13.5350936496024;-48.2239076238009
Cana Brava Minacu ;5213087;GO;Minaçu;10;Cana Brava;1058;N;-13.5350936496024;-48.2239076238009
Mineiros;5213103;GO;Mineiros;05;Mineiros;1058;N;-17.5661675714878;-52.5546671879349
Moipora;5213400;GO;Moiporá;05;Moiporá;1058;N;-16.546899884094;-50.7360975398747
Messianopolis Moipora ;5213400;GO;Moiporá;10;Messianópolis;1058;N;-16.546899884094;-50.7360975398747
Monte Alegre de Goiás;5213509;GO;Monte Alegre de Goiás;05;Monte Alegre de Goiás;1058;N;-13.2573260767063;-46.8857991383548
Montes Claros de Goiás;5213707;GO;Montes Claros de Goiás;05;Montes Claros de Goiás;1058;N;-16.0047599101006;-51.4004988846889
Lucilandia Montes Claros de Goiás ;5213707;GO;Montes Claros de Goiás;10;Lucilândia;1058;N;-16.0047599101006;-51.4004988846889
Registro do Araguaia Montes Claros de Goiás ;5213707;GO;Montes Claros de Goiás;15;Registro do Araguaia;1058;N;-16.0047599101006;-51.4004988846889
Aparecida do Rio Claro Montes Claros de Goiás ;5213707;GO;Montes Claros de Goiás;20;Aparecida do Rio Claro;1058;N;-16.0047599101006;-51.4004988846889
Ponte Alta do Araguaia Montes Claros de Goiás ;5213707;GO;Montes Claros de Goiás;26;Ponte Alta do Araguaia;1058;N;-16.0047599101006;-51.4004988846889
Montividiu;5213756;GO;Montividiu;05;Montividiu;1058;N;-17.4444620017218;-51.1751445984875
Montividiu do Norte;5213772;GO;Montividiu do Norte;05;Montividiu do Norte;1058;N;-13.353094256586;-48.688822123885
Morrinhos;5213806;GO;Morrinhos;05;Morrinhos;1058;N;-17.7352710999441;-49.1101770718855
Morro Agudo de Goiás;5213855;GO;Morro Agudo de Goiás;05;Morro Agudo de Goiás;1058;N;-15.3121981483209;-50.0574471319424
Mossamedes;5213905;GO;Mossâmedes;05;Mossâmedes;1058;N;-16.1196542993227;-50.2180496713251
Mozarlandia;5214002;GO;Mozarlândia;05;Mozarlândia;1058;N;-14.7475894763559;-50.5702136123584
Mundo Novo;5214051;GO;Mundo Novo;05;Mundo Novo;1058;N;-11.8647227486239;-40.4714981500981
Mutunopolis;5214101;GO;Mutunópolis;05;Mutunópolis;1058;N;-13.7236105818189;-49.2744452473581
Nazario;5214408;GO;Nazário;05;Nazário;1058;N;-16.5805280796717;-49.8819882317251
Neropolis;5214507;GO;Nerópolis;05;Nerópolis;1058;N;-16.4040436842355;-49.224462526185
Niquelandia;5214606;GO;Niquelândia;05;Niquelândia;1058;N;-14.4691101441778;-48.4585851494733
São Luiz do Tocantins Niquelandia ;5214606;GO;Niquelândia;10;São Luiz do Tocantins;1058;N;-14.4691101441778;-48.4585851494733
Tupiracaba Niquelandia ;5214606;GO;Niquelândia;15;Tupiraçaba;1058;N;-14.4691101441778;-48.4585851494733
Vila Taveira Niquelandia ;5214606;GO;Niquelândia;25;Vila Taveira;1058;N;-14.4691101441778;-48.4585851494733
Nova America;5214705;GO;Nova América;05;Nova América;1058;N;-15.0183858596303;-49.8993153993298
Nova Aurora;5214804;GO;Nova Aurora;05;Nova Aurora;1058;N;-18.0651021012103;-48.2604579069233
Nova Crixas;5214838;GO;Nova Crixás;05;Nova Crixás;1058;N;-14.0956114307068;-50.3420003319155
Bandeirantes Nova Crixas;5214838;GO;Nova Crixás;10;Bandeirantes;1058;N;-14.0956114307068;-50.3420003319155
Nova Glória;5214861;GO;Nova Glória;05;Nova Glória;1058;N;-15.1492765853624;-49.5787847002581
Nova Iguacu de Goiás;5214879;GO;Nova Iguaçu de Goiás;05;Nova Iguaçu de Goiás;1058;N;-14.2834774149336;-49.3907701087404
Nova Roma;5214903;GO;Nova Roma;05;Nova Roma;1058;N;-13.7429057520921;-46.8903259703719
Nova Veneza;5215009;GO;Nova Veneza;05;Nova Veneza;1058;N;-28.638232602301;-49.5031235817322
Novo Brasil;5215207;GO;Novo Brasil;05;Novo Brasil;1058;N;-16.032670860267;-50.7163144530646
Novo Gama;5215231;GO;Novo Gama;05;Novo Gama;1058;N;-16.0560782141982;-48.0372112741246
Novo Planalto;5215256;GO;Novo Planalto;05;Novo Planalto;1058;N;-13.2409519765795;-49.512050299192
Orizona;5215306;GO;Orizona;05;Orizona;1058;N;-17.0347660176056;-48.3021478029846
Alto Alvorada Orizona;5215306;GO;Orizona;10;Alto Alvorada;1058;N;-17.0347660176056;-48.3021478029846
Ouro Verde de Goiás;5215405;GO;Ouro Verde de Goiás;05;Ouro Verde de Goiás;1058;N;-16.210827654498;-49.2038676027846
Ouvidor;5215504;GO;Ouvidor;05;Ouvidor;1058;N;-18.2255687121879;-47.8326044040217
Padre Bernardo;5215603;GO;Padre Bernardo;05;Padre Bernardo;1058;N;-15.16435542;-48.2859656163306
Palestina de Goiás;5215652;GO;Palestina de Goiás;05;Palestina de Goiás;1058;N;-16.7414317725853;-51.5300322006929
Palmeiras de Goiás;5215702;GO;Palmeiras de Goiás;05;Palmeiras de Goiás;1058;N;-16.8069880059216;-49.9227871292957
Palmelo;5215801;GO;Palmelo;05;Palmelo;1058;N;-17.3230168517086;-48.4230955764225
Palminopolis;5215900;GO;Palminópolis;05;Palminópolis;1058;N;-16.7991350225567;-50.1654937516465
Panama;5216007;GO;Panamá;05;Panamá;1058;N;-18.1824552757032;-49.3534819159218
Paranaiguara;5216304;GO;Paranaiguara;05;Paranaiguara;1058;N;-18.905159859907;-50.6522043595986
Parauna;5216403;GO;Paraúna;05;Paraúna;1058;N;-16.9466970092766;-50.4576405930576
Perolandia;5216452;GO;Perolândia;05;Perolândia;1058;N;-17.5264535228648;-52.06657724961
Petrolina de Goiás;5216809;GO;Petrolina de Goiás;05;Petrolina de Goiás;1058;N;-16.0974175745694;-49.338797936091
Pilar de Goiás;5216908;GO;Pilar de Goiás;05;Pilar de Goiás;1058;N;-14.7660904485041;-49.575114312765
Piracanjuba;5217104;GO;Piracanjuba;05;Piracanjuba;1058;N;-17.3018097158009;-49.0245603471275
Piranhas;5217203;GO;Piranhas;05;Piranhas;1058;N;-9.62355920030328;-37.7503929130592
Pirenopolis;5217302;GO;Pirenópolis;05;Pirenópolis;1058;N;-15.8533422975454;-48.9625271926179
Lagolandia Pirenopolis ;5217302;GO;Pirenópolis;10;Lagolândia;1058;N;-15.8533422975454;-48.9625271926179
Pires do Rio;5217401;GO;Pires do Rio;05;Pires do Rio;1058;N;-17.3005811055154;-48.2802925533446
Planaltina;5217609;GO;Planaltina;05;Planaltina;1058;N;-15.4531095649744;-47.6148467661508
Corrego Rico Planaltina ;5217609;GO;Planaltina;10;Córrego Rico;1058;N;-15.4531095649744;-47.6148467661508
São Gabriel de Goiás Planaltina ;5217609;GO;Planaltina;15;São Gabriel de Goiás;1058;N;-15.4531095649744;-47.6148467661508
Pontalina;5217708;GO;Pontalina;05;Pontalina;1058;N;-17.5149844214861;-49.448181016169
Porangatu;5218003;GO;Porangatu;05;Porangatu;1058;N;-13.4421859466224;-49.1462260518879
Porteirao;5218052;GO;Porteirão;05;Porteirão;1058;N;-17.8154006298882;-50.1642504168683
Portelandia;5218102;GO;Portelândia;05;Portelândia;1058;N;-17.3529241047143;-52.680683543854
Posse;5218300;GO;Posse;05;Posse;1058;N;-14.0877335642249;-46.3620104423077
Professor Jamil;5218391;GO;Professor Jamil;05;Professor Jamil;1058;N;-17.2475666832404;-49.2366973073337
Quirinopolis;5218508;GO;Quirinópolis;05;Quirinópolis;1058;N;-18.4515073558847;-50.4522625218091
Rialma;5218607;GO;Rialma;05;Rialma;1058;N;-15.3154039732359;-49.5843695086837
Castrinopolis Rialma ;5218607;GO;Rialma;10;Castrinópolis;1058;N;-15.3154039732359;-49.5843695086837
Rianapolis;5218706;GO;Rianápolis;05;Rianápolis;1058;N;-15.4424666682603;-49.5101169941166
Rio Quente;5218789;GO;Rio Quente;05;Rio Quente;1058;N;-17.7677458121661;-48.7726682958329
Rio Verde;5218805;GO;Rio Verde;05;Rio Verde;1058;N;-17.7945434019057;-50.9296809301732
Lagoa do Bauzinho Rio Verde ;5218805;GO;Rio Verde;12;Lagoa do Bauzinho;1058;N;-17.7945434019057;-50.9296809301732
Ouroana Rio Verde ;5218805;GO;Rio Verde;15;Ouroana;1058;N;-17.7945434019057;-50.9296809301732
Riverlandia Rio Verde ;5218805;GO;Rio Verde;20;Riverlândia;1058;N;-17.7945434019057;-50.9296809301732
Rubiataba;5218904;GO;Rubiataba;05;Rubiataba;1058;N;-15.1643127537172;-49.8034096971441
Valdelandia Rubiataba ;5218904;GO;Rubiataba;15;Valdelândia;1058;N;-15.1643127537172;-49.8034096971441
Sanclerlandia;5219001;GO;Sanclerlândia;05;Sanclerlândia;1058;N;-16.2006630828726;-50.3158669330706
Santa Barbara de Goiás;5219100;GO;Santa Bárbara de Goiás;05;Santa Bárbara de Goiás;1058;N;-16.5774759289558;-49.6897833771126
Santa Cruz de Goiás;5219209;GO;Santa Cruz de Goiás;05;Santa Cruz de Goiás;1058;N;-17.3215530231462;-48.476689757667
Santa Fe de Goiás;5219258;GO;Santa Fé de Goiás;05;Santa Fé de Goiás;1058;N;-15.7707845628319;-51.1094159480253
Santa Helena de Goiás;5219308;GO;Santa Helena de Goiás;05;Santa Helena de Goiás;1058;N;-17.8123551401385;-50.5984432624214
Santa Isabel;5219357;GO;Santa Isabel;05;Santa Isabel;1058;N;-15.3023982428053;-49.4281779495791
Santa Rita do Araguaia;5219407;GO;Santa Rita do Araguaia;05;Santa Rita do Araguaia;1058;N;-17.3263507863191;-53.2051465107986
Santa Rita do Novo Destino;5219456;GO;Santa Rita do Novo Destino;05;Santa Rita do Novo Destino;1058;N;-15.1353910970642;-49.1201255263389
Santa Rosa de Goiás;5219506;GO;Santa Rosa de Goiás;05;Santa Rosa de Goiás;1058;N;-16.0798908614537;-49.491579173178
Santa Tereza de Goiás;5219605;GO;Santa Tereza de Goiás;05;Santa Tereza de Goiás;1058;N;-13.7125508671121;-49.0149969464435
Santa Terezinha de Goiás;5219704;GO;Santa Terezinha de Goiás;05;Santa Terezinha de Goiás;1058;N;-14.4334764202998;-49.7062022411161
Santo Antônio da Barra;5219712;GO;Santo Antônio da Barra;05;Santo Antônio da Barra;1058;N;-17.5561082964935;-50.6340535808077
Santo Antônio de Goiás;5219738;GO;Santo Antônio de Goiás;05;Santo Antônio de Goiás;1058;N;-16.483121215036;-49.3102428569283
Santo Antônio do Descoberto;5219753;GO;Santo Antônio do Descoberto;05;Santo Antônio do Descoberto;1058;N;-15.94422351;-48.2560064258403
São Domingos;5219803;GO;São Domingos;05;São Domingos;1058;N;-11.4634661341857;-39.5262647672412
São Francisco de Goiás;5219902;GO;São Francisco de Goiás;05;São Francisco de Goiás;1058;N;-15.9227064368289;-49.2620087204189
São João da Parauna;5220058;GO;São João da Paraúna;05;São João da Paraúna;1058;N;-16.8145235535214;-50.40506299254
São João d Alianca;5220009;GO;São João d'Aliança;05;São João d'Aliança;1058;N;-8.87755937542735;-36.3682530765329
Forte São João d Alianca ;5220009;GO;São João d'Aliança;10;Forte;1058;N;-8.87755937542735;-36.3682530765329
São Luís de Montes Belos;5220108;GO;São Luís de Montes Belos;05;São Luís de Montes Belos;1058;N;-16.51981015978;-50.3742880027313
Rosalandia São Luís de Montes Belos ;5220108;GO;São Luís de Montes Belos;10;Rosalândia;1058;N;-16.51981015978;-50.3742880027313
São Luiz do Norte;5220157;GO;São Luíz do Norte;05;São Luíz do Norte;1058;N;-14.8620789113103;-49.3319358805783
São Miguel do Araguaia;5220207;GO;São Miguel do Araguaia;05;São Miguel do Araguaia;1058;N;-13.2760243429645;-50.1638382701425
São Miguel do Passa Quatro;5220264;GO;São Miguel do Passa Quatro;05;São Miguel do Passa Quatro;1058;N;-17.0509343499312;-48.6647175593758
São Patricio;5220280;GO;São Patrício;05;São Patrício;1058;N;-15.3524896722037;-49.8163460404831
São Simao;5220405;GO;São Simão;05;São Simão;1058;N;-18.9897385995163;-50.5496997576565
Itaguacu São Simao ;5220405;GO;São Simão;10;Itaguaçu;1058;N;-18.9897385995163;-50.5496997576565
Senador Canedo;5220454;GO;Senador Canedo;05;Senador Canedo;1058;N;-16.71857532;-49.0879668327789
Serranopolis;5220504;GO;Serranópolis;05;Serranópolis;1058;N;-18.307724397145;-51.957777940175
Silvania;5220603;GO;Silvânia;05;Silvânia;1058;N;-16.6646168096505;-48.6105699100182
Simolandia;5220686;GO;Simolândia;05;Simolândia;1058;N;-14.4703229883121;-46.4842842225005
Sítio d Abadia;5220702;GO;Sítio d'Abadia;05;Sítio d'Abadia;1058;N;-14.8041524;-46.2540966
Taquaral de Goiás;5221007;GO;Taquaral de Goiás;05;Taquaral de Goiás;1058;N;-16.0500187966169;-49.6022193143577
Teresina de Goiás;5221080;GO;Teresina de Goiás;05;Teresina de Goiás;1058;N;-13.776863099648;-47.2635203210208
Terezopolis de Goiás;5221197;GO;Terezópolis de Goiás;05;Terezópolis de Goiás;1058;N;-16.4789604613737;-49.0917849230921
Tres Ranchos;5221304;GO;Três Ranchos;05;Três Ranchos;1058;N;-18.3607986884177;-47.7793385108656
Trindade;5221403;GO;Trindade;05;Trindade;1058;N;-16.6553504288294;-49.4890992025778
Trombas;5221452;GO;Trombas;05;Trombas;1058;N;-13.5084677212691;-48.7447086103352
Turvania;5221502;GO;Turvânia;05;Turvânia;1058;N;-16.6098037804966;-50.1319530546499
Turvelandia;5221551;GO;Turvelândia;05;Turvelândia;1058;N;-17.8509523354152;-50.3074793439396
Uirapuru;5221577;GO;Uirapuru;05;Uirapuru;1058;N;-14.288653538562;-49.9210751817802
Uruacu;5221601;GO;Uruaçu;05;Uruaçu;1058;N;-14.5202197628247;-49.1474856222181
Geriacu Uruacu ;5221601;GO;Uruaçu;15;Geriaçu;1058;N;-14.5202197628247;-49.1474856222181
Pau Terra Uruacu ;5221601;GO;Uruaçu;20;Pau Terra;1058;N;-14.5202197628247;-49.1474856222181
Uruana;5221700;GO;Uruana;05;Uruana;1058;N;-15.5011652333766;-49.6794807087689
Uruita Uruana ;5221700;GO;Uruana;10;Uruíta;1058;N;-15.5011652333766;-49.6794807087689
Uruceres Uruana ;5221700;GO;Uruana;20;Uruceres;1058;N;-15.5011652333766;-49.6794807087689
Urutai;5221809;GO;Urutaí;05;Urutaí;1058;N;-17.4597534245575;-48.204653131644
Valparaiso de Goiás;5221858;GO;Valparaíso de Goiás;05;Valparaíso de Goiás;1058;N;-16.0695752570385;-47.9841113505533
Varjao;5221908;GO;Varjão;05;Varjão;1058;N;-17.0412247517589;-49.6281674870259
Vianopolis;5222005;GO;Vianópolis;05;Vianópolis;1058;N;-16.7420814386658;-48.5134708970577
Caraiba Vianopolis ;5222005;GO;Vianópolis;10;Caraíba;1058;N;-16.7420814386658;-48.5134708970577
Vicentinopolis;5222054;GO;Vicentinópolis;05;Vicentinópolis;1058;N;-17.732662380299;-49.807239013854
Vila Boa;5222203;GO;Vila Boa;05;Vila Boa;1058;N;-15.0348887907102;-47.0573608536835
Vila Propicio;5222302;GO;Vila Propício;05;Vila Propício;1058;N;-15.4546348167753;-48.8824220764979
Acailandia;2100055;MA;Açailândia;05;Açailândia;1058;N;-4.95137700016248;-47.5066645931119
Afonso Cunha;2100105;MA;Afonso Cunha;05;Afonso Cunha;1058;N;-4.13501547687008;-43.3208690039685
Agua Doce do Maranhão;2100154;MA;Água Doce do Maranhão;05;Água Doce do Maranhão;1058;N;-2.84027827913681;-42.1155512017213
Alcantara;2100204;MA;Alcântara;05;Alcântara;1058;N;-2.40327652507917;-44.4170125372846
São João de Cortes Alcantara ;2100204;MA;Alcântara;10;São João de Cortes;1058;N;-2.40327652507917;-44.4170125372846
Aldeias Altas;2100303;MA;Aldeias Altas;05;Aldeias Altas;1058;N;-4.63077949515206;-43.4687348529398
Altamira do Maranhão;2100402;MA;Altamira do Maranhão;05;Altamira do Maranhão;1058;N;-4.16226926685315;-45.4646758311604
Alto Alegre do Maranhão;2100436;MA;Alto Alegre do Maranhão;05;Alto Alegre do Maranhão;1058;N;-4.207227;-44.4482474945232
Alto Alegre do Pindare;2100477;MA;Alto Alegre do Pindaré;05;Alto Alegre do Pindaré;1058;N;-3.66517037445328;-45.8420796161705
Alto Parnaíba;2100501;MA;Alto Parnaíba;05;Alto Parnaíba;1058;N;-9.10836593219112;-45.9273440133384
Curupa Alto Parnaíba ;2100501;MA;Alto Parnaíba;10;Curupá;1058;N;-9.10836593219112;-45.9273440133384
Amapa do Maranhão;2100550;MA;Amapá do Maranhão;05;Amapá do Maranhão;1058;N;-1.68092149512179;-46.0091799003875
Amarante do Maranhão;2100600;MA;Amarante do Maranhão;05;Amarante do Maranhão;1058;N;-5.55766200018214;-46.7506375454972
Anajatuba;2100709;MA;Anajatuba;05;Anajatuba;1058;N;-3.25755484212724;-44.6206700277629
Porto das Gabarras Anajatuba ;2100709;MA;Anajatuba;10;Porto das Gabarras;1058;N;-3.25755484212724;-44.6206700277629
Anapurus;2100808;MA;Anapurus;05;Anapurus;1058;N;-3.66703466234686;-43.1057925096893
Apicum Acu;2100832;MA;Apicum-Açu;05;Apicum-Açu;1058;N;-1.53059157775486;-45.0766520734486
Araguana;2100873;MA;Araguanã;05;Araguanã;1058;N;-2.94912562327705;-45.6687944761006
Araioses;2100907;MA;Araioses;05;Araioses;1058;N;-2.88925584643306;-41.8991394498654
Arame;2100956;MA;Arame;05;Arame;1058;N;-4.886081505;-46.0136362778351
Arari;2101004;MA;Arari;05;Arari;1058;N;-3.45917097011381;-44.7788346547106
Bonfim do Arari Arari;2101004;MA;Arari;10;Bonfim do Arari;1058;N;-3.45917097011381;-44.7788346547106
Axixa;2101103;MA;Axixá;05;Axixá;1058;N;-2.83779683713212;-44.0545858090773
Bacabal;2101202;MA;Bacabal;05;Bacabal;1058;N;-4.23152462978051;-44.7815559640891
Bacabeira;2101251;MA;Bacabeira;05;Bacabeira;1058;N;-2.98582477877569;-44.3154229865671
Bacuri;2101301;MA;Bacuri;05;Bacuri;1058;N;-1.72404631847323;-45.1373489396265
Bacurituba;2101350;MA;Bacurituba;05;Bacurituba;1058;N;-2.71087197652061;-44.7357420061579
Balsas;2101400;MA;Balsas;05;Balsas;1058;N;-7.53116999024552;-46.0389926733405
Barão de Grajau;2101509;MA;Barão de Grajaú;05;Barão de Grajaú;1058;N;-6.75895520558046;-43.0264526994269
Barra do Corda;2101608;MA;Barra do Corda;05;Barra do Corda;1058;N;-5.5083395;-45.239011016111
Barreirinhas;2101707;MA;Barreirinhas;05;Barreirinhas;1058;N;-2.75008594875811;-42.8278025132041
Bela Vista do Maranhão;2101772;MA;Bela Vista do Maranhão;05;Bela Vista do Maranhão;1058;N;-3.73773324990828;-45.2482458781849
Belagua;2101731;MA;Belágua;05;Belágua;1058;N;-3.15677222752965;-43.510061642741
Benedito Leite;2101806;MA;Benedito Leite;05;Benedito Leite;1058;N;-7.2187997953852;-44.5598567990095
Bequimao;2101905;MA;Bequimão;05;Bequimão;1058;N;-2.4620629950811;-44.7857301568673
Bernardo do Mearim;2101939;MA;Bernardo do Mearim;05;Bernardo do Mearim;1058;N;-4.63028749079229;-44.7643231034878
Boa Vista do Gurupi;2101970;MA;Boa Vista do Gurupi;05;Boa Vista do Gurupi;1058;N;-1.79329613579879;-46.2987100525274
Bom Jardim;2102002;MA;Bom Jardim;05;Bom Jardim;1058;N;-3.54416097785572;-45.6018893890511
Bom Jesus das Selvas;2102036;MA;Bom Jesus das Selvas;05;Bom Jesus das Selvas;1058;N;-4.48996835310692;-46.8532412231489
Bom Lugar;2102077;MA;Bom Lugar;05;Bom Lugar;1058;N;-4.37550960146424;-45.0311078563238
Brejo;2102101;MA;Brejo;05;Brejo;1058;N;-3.679178;-42.7508478268196
Brejo de Areia;2102150;MA;Brejo de Areia;05;Brejo de Areia;1058;N;-4.33062989749501;-45.5820952717813
Buriti;2102200;MA;Buriti;05;Buriti;1058;N;-3.9455715;-42.9251061777803
Buriti Bravo;2102309;MA;Buriti Bravo;05;Buriti Bravo;1058;N;-5.83528813214674;-43.8356215415106
Bacatuba Buriti Bravo;2102309;MA;Buriti Bravo;10;Bacatuba;1058;N;-5.83528813214674;-43.8356215415106
Buriticupu;2102325;MA;Buriticupu;05;Buriticupu;1058;N;-4.32594772630155;-46.451495319051
Buritirana;2102358;MA;Buritirana;05;Buritirana;1058;N;-5.58891514171156;-47.0172250932177
Cachoeira Grande;2102374;MA;Cachoeira Grande;05;Cachoeira Grande;1058;N;-2.93192103905761;-44.0596850157832
Cajapio;2102408;MA;Cajapió;05;Cajapió;1058;N;-2.88288220315752;-44.6733771645862
Cajari;2102507;MA;Cajari;05;Cajari;1058;N;-3.32386883091692;-45.0079653349663
Boa Vista do Pindare Cajari ;2102507;MA;Cajari;10;Boa Vista do Pindaré;1058;N;-3.32386883091692;-45.0079653349663
Campestre do Maranhão;2102556;MA;Campestre do Maranhão;05;Campestre do Maranhão;1058;N;-6.16471664583519;-47.3676328633342
Candido Mendes;2102606;MA;Cândido Mendes;05;Cândido Mendes;1058;N;-1.453889108528;-45.7372683655917
Barão de Tromai Candido Mendes;2102606;MA;Cândido Mendes;10;Barão de Tromaí;1058;N;-1.453889108528;-45.7372683655917
Estandarte Candido Mendes ;2102606;MA;Cândido Mendes;15;Estandarte;1058;N;-1.453889108528;-45.7372683655917
Cantanhede;2102705;MA;Cantanhede;05;Cantanhede;1058;N;-3.62836431187274;-44.381816135839
Capinzal do Norte;2102754;MA;Capinzal do Norte;05;Capinzal do Norte;1058;N;-4.7212453887722;-44.3304362519955
Carolina;2102804;MA;Carolina;05;Carolina;1058;N;-7.33078300523913;-47.4700918028279
Carutapera;2102903;MA;Carutapera;05;Carutapera;1058;N;-1.200602;-46.023150834605
Caxias;2103000;MA;Caxias;05;Caxias;1058;N;-4.86167499015957;-43.3585394285192
Cedral;2103109;MA;Cedral;05;Cedral;1058;N;-1.99791592557159;-44.5307895278055
Central do Maranhão;2103125;MA;Central do Maranhão;05;Central do Maranhão;1058;N;-2.19131390761779;-44.8318437024986
Centro do Guilherme;2103158;MA;Centro do Guilherme;05;Centro do Guilherme;1058;N;-2.4569850818082;-46.0399601131872
Centro Novo do Maranhão;2103174;MA;Centro Novo do Maranhão;05;Centro Novo do Maranhão;1058;N;-2.14429169855839;-46.1284089549781
Chapadinha;2103208;MA;Chapadinha;05;Chapadinha;1058;N;-3.74002452;-43.361120781752
Cidelandia;2103257;MA;Cidelândia;05;Cidelândia;1058;N;-5.17742104721159;-47.7842327756716
Codo;2103307;MA;Codó;05;Codó;1058;N;-4.45133750014621;-43.8860802350324
